""	"id_string"	"story_date"	"year"	"month"	"day"	"source"	"source_root"	"source_agent"	"source_others"	"target"	"target_root"	"target_agent"	"target_others"	"code"	"root_code"	"quad_class"	"goldstein"	"joined_issues"	"lat"	"lon"	"placeName"	"stateName"	"countryName"	"documentCountryName"	"ids"	"urls"	"sources"	"text"	"web_url"	"aid"
"365"	"3587801_v0.0.0"	"19990623"	"1999"	"06"	"23"	"---GOV"	""	"GOV"	""	"---GOV"	""	"GOV"	""	"010"	"01"	"0"	"0.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2f5_42"	"---"	"NYT"	"`` This morning , the Mayor wanted to come see us here , '' said Mahmoud Muhareb , a political scientist and brother of the doctor who was shot ."	"---"	"23689546"
"366"	"3587802_v0.0.0"	"20021010"	"2002"	"10"	"10"	"---MIL"	""	"MIL"	""	"---GOVMIL"	""	"GOV"	"MIL"	"175"	"17"	"4"	"-9.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c314_4"	"---"	"NYT"	"Government forces in recent days have raided the homes of a former foreign minister and military officers who were accused of taking part in a conspiracy against Mr. Chavez , though they have not been charged ."	"---"	"23873146"
"367"	"3587803_v0.0.0"	"20020221"	"2002"	"02"	"21"	"---GOV"	""	"GOV"	""	"COLREB"	"COL"	"REB"	""	"190"	"19"	"4"	"-10.0"	""	"4.0"	"-73.25"	"Republic of Colombia"	""	"COL"	""	"5e29e62836b9743750f3c30f_1"	"---"	"NYT"	"Hours later , President Andres Pastrana broke off peace talks with Colombia 's largest rebel group ."	"---"	"23855995"
"368"	"3587804_v0.0.0"	"19991014"	"1999"	"10"	"14"	"---JUD"	""	"JUD"	""	"USA"	"USA"	""	""	"060"	"06"	"2"	"6.0"	""	"40.78343"	"-73.96625"	"Manhattan"	""	"USA"	""	"5e29e62836b9743750f3c2f1_7"	"---"	"NYT"	"An advocate of cities , Mr. Childs , of Skidmore , Owings & Merrill , is leading the redesigns of Columbus Circle and Pennsylvania Station in Manhattan ."	"---"	"23675439"
"369"	"3587805_v0.0.0"	"19850106"	"1985"	"01"	"06"	"---CHR"	""	""	"CHR"	"---MED"	""	"MED"	""	"010"	"01"	"0"	"0.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2ac_8"	"---"	"NYT"	"`` We want you to visit the ghettoes in which we live , '' Bishop Tutu said during a brief appearance before reporters and television crews ."	"---"	"22695844"
"370"	"3587806_v0.0.0"	"19821026"	"1982"	"10"	"26"	"---JUD"	""	"JUD"	""	"---OPP"	""	"OPP"	""	"040"	"04"	"1"	"1.0"	""	"41.50028"	"-99.75067"	"Nebraska"	"Nebraska"	"USA"	""	"5e29e62836b9743750f3c289_17"	"---"	"NYT"	"Judge Jack B. Weinstein of Federal District Court invited the demonstrators to spend last night in the lobby of the United States Courthouse , across from the park ."	"---"	"22479173"
"371"	"3587807_v0.0.0"	"20030430"	"2003"	"04"	"30"	"---LAB"	""	""	"LAB"	"USA"	"USA"	""	""	"141"	"14"	"4"	"-6.5"	""	"37.25022"	"-119.75126"	"California"	"California"	"USA"	""	"5e29e62836b9743750f3c325_36"	"---"	"NYT"	"In addition , nearly 1,000 workers from a group that protested the war in Iraq , United for Peace and Justice , marched from Washington Square to join the rally , asserting that less money should go to the Pentagon and more to the nation 's cities ."	"---"	"23949162"
"372"	"3587808_v0.0.0"	"20010720"	"2001"	"07"	"20"	"FRA"	"FRA"	""	""	"DEU"	"DEU"	""	""	"040"	"04"	"1"	"1.0"	""	"35.68536"	"139.75309"	"Japan"	""	"JPN"	""	"5e29e62836b9743750f3c304_14"	"---"	"NYT"	"The leaders of the industrialized nations -- Britain , Canada , France , Germany , Italy , Japan and the United States -- meet on Friday ."	"---"	"23787819"
"373"	"3587809_v0.0.0"	"19970305"	"1997"	"03"	"05"	"USAGOV"	"USA"	"GOV"	""	"USAGOVLEG"	"USA"	"GOV"	"LEG"	"051"	"05"	"1"	"3.4"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2e7_12"	"---"	"NYT"	"President Clinton praised the Senate action , issuing a statement saying that the amendment `` could have caused or worsened recessions , permitted a minority of legislators to hold the nation 's creditworthiness hostage , involved unelected judges in spending and tax policy , and threatened Social Security and other vital benefits . ''"	"---"	"23576016"
"374"	"3587810_v0.0.0"	"20040506"	"2004"	"05"	"06"	"---MED"	""	"MED"	""	"MED"	""	""	""	"010"	"01"	"0"	"0.0"	""	"31.99289"	"44.92552"	"Ad Dīwānīyah"	""	"IRQ"	""	"5e29e62836b9743750f3c32a_10"	"---"	"NYT"	"At least nine militiamen were killed in Diwaniya , a Sadr spokesman told Agence France-Presse ."	"---"	"23971704"
"375"	"3587811_v0.0.0"	"20050505"	"2005"	"05"	"05"	"---UAF"	""	""	"UAF"	"---UAF"	""	""	"UAF"	"030"	"03"	"1"	"4.0"	"TERROR,1"	"33.0"	"44.0"	"Republic of Iraq"	""	"IRQ"	""	"5e29e62836b9743750f3c340_1"	"---"	"NYT"	"A well-known terrorist group , Ansar al-Sunna , which has been active in northern Iraq , took responsibility for the blast and said it was intended as retribution for the involvement of Kurdish troops fighting insurgents alongside American forces ."	"---"	"24044048"
"376"	"3587812_v0.0.0"	"19990709"	"1999"	"07"	"09"	"---BUS"	""	"BUS"	""	"---MIL"	""	"MIL"	""	"150"	"15"	"4"	"-7.2"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2f4_30"	"---"	"NYT"	"A small-time trader , he had been called up into the army as a reservist for the last months of the war ."	"---"	"23687509"
"377"	"3587813_v0.0.0"	"19990805"	"1999"	"08"	"05"	"DEU"	"DEU"	""	""	"GBR"	"GBR"	""	""	"172"	"17"	"4"	"-5.0"	""	"51.5"	"10.5"	"Federal Republic of Germany"	""	"DEU"	""	"5e29e62836b9743750f3c2f3_21"	"---"	"NYT"	"Celestine Bohlen -LRB- NYT -RRB- GERMANY : NO BRITISH BEEF -- Germany said it would continue to ban sales of beef imported from Britain because of fears of Creutzfeld-Jakob , or `` mad cow '' disease , despite the European Union 's decision to lift an embargo imposed in 1996 ."	"---"	"23684648"
"378"	"3587814_v0.0.0"	"20011230"	"2001"	"12"	"30"	"---SPY"	""	"SPY"	""	"IMGMUSALQ"	"IMG"	""	"MUS;ALQ"	"060"	"06"	"2"	"6.0"	"NAMED_TERROR_GROUP,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c307_269"	"---"	"NYT"	"Intelligence analysts linked the bombing to Al Qaeda , but at a series of Cabinet-level meetings , Mr. Tenet of the C.I.A. and senior F.B.I. officials said the case was not conclusive ."	"---"	"23810040"
"379"	"3587815_v0.0.0"	"19981017"	"1998"	"10"	"17"	"---CVL"	""	"CVL"	""	"---COP"	""	"COP"	""	"010"	"01"	"0"	"0.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2e8_7"	"---"	"NYT"	"The settlers said the deputy 's guards stopped the Israeli car , pulled out the two men , confiscated their weapons and equipment , beat them and fired at them ."	"---"	"23600901"
"380"	"3587816_v0.0.0"	"19850106"	"1985"	"01"	"06"	"---CHRGOV"	""	""	"CHR;GOV"	"---LEG"	""	""	"LEG"	"043"	"04"	"1"	"2.8"	""	"-26.20227"	"28.04363"	"Johannesburg"	"Gauteng"	"ZAF"	""	"5e29e62836b9743750f3c2ac_6"	"---"	"NYT"	"The incidents came shortly after Senator Kennedy was welcomed to Johannesburg by his hosts , Bishop Desmond Tutu , winner of the 1984 Nobel Peace Prize , and the Rev. Allan Boesak , President of the World Council of Reformed Churches ."	"---"	"22695844"
"381"	"3587817_v0.0.0"	"20050414"	"2005"	"04"	"14"	"---CVL"	""	"CVL"	""	"---PPL"	""	""	"PPL"	"020"	"02"	"0"	"3.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c33f_31"	"---"	"NYT"	"A woman who answered the phone at a house next door to Mr. Ake 's said the F.B.I. had asked the family and people close to him not to speak to reporters ."	"---"	"24040666"
"382"	"3587818_v0.0.0"	"20010720"	"2001"	"07"	"20"	"JPN"	"JPN"	""	""	"DEU"	"DEU"	""	""	"040"	"04"	"1"	"1.0"	""	"35.68536"	"139.75309"	"Japan"	""	"JPN"	""	"5e29e62836b9743750f3c304_14"	"---"	"NYT"	"The leaders of the industrialized nations -- Britain , Canada , France , Germany , Italy , Japan and the United States -- meet on Friday ."	"---"	"23787819"
"383"	"3587819_v0.0.0"	"19820817"	"1982"	"08"	"17"	"---COP"	""	"COP"	""	"---PPL"	""	""	"PPL"	"100"	"10"	"3"	"-5.0"	"SECURITY_SERVICES,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c295_10"	"---"	"NYT"	"The police ordered the people to disperse and almost immediately let loose a weak spray of water ."	"---"	"22487915"
"384"	"3587820_v0.0.0"	"20010720"	"2001"	"07"	"20"	"ITACOP"	"ITA"	"COP"	""	"GRCCVL"	"GRC"	"CVL"	""	"170"	"17"	"4"	"-7.0"	"SECURITY_SERVICES,1"	"43.5942"	"13.50337"	"Ancona"	"Marche"	"ITA"	""	"5e29e62836b9743750f3c304_22"	"---"	"NYT"	"In Ancona , on Italy 's Adriatic coast , the Italian police blocked 150 Greek youths who had arrived by boat from entering the country ."	"---"	"23787819"
"385"	"3587821_v0.0.0"	"20060118"	"2006"	"01"	"18"	"---UAF"	""	""	"UAF"	"---LAB"	""	""	"LAB"	"193"	"19"	"4"	"-10.0"	"NAMED_TERROR_GROUP,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c337_25"	"---"	"NYT"	"Shortly afterward , gunmen opened fire on the offices of the Kurdistan Workers Party , killing one party member and wounding two others ."	"---"	"24022493"
"386"	"3587822_v0.0.0"	"20020506"	"2002"	"05"	"06"	"PSE"	"PSE"	""	""	"PSE"	"PSE"	""	""	"08"	"08"	"2"	"5.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c318_21"	"---"	"NYT"	"Palestinian officials have pointed out that Mr. Arafat approved payments to hundreds of Fatah members , and that weeks and sometimes months separate the payments from the attacks ."	"---"	"23885794"
"387"	"3587823_v0.0.0"	"20051114"	"2005"	"11"	"14"	"IGOEUREEC"	"IGO"	""	"EUR;EEC"	"IGOEUREEC"	"IGO"	""	"EUR;EEC"	"010"	"01"	"0"	"0.0"	""	"9.0"	"39.5"	"Federal Democratic Republic of Ethiopia"	""	"ETH"	""	"5e29e62836b9743750f3c349_60"	"---"	"NYT"	"`` Another bloodbath is taking place in Ethiopia , '' Ana Gomes , the European Union 's chief election observer in the May polling , said in a recent letter urging colleagues on the European Parliament to end their chummy approach toward Mr. Meles ."	"---"	"24070997"
"388"	"3587824_v0.0.0"	"19870726"	"1987"	"07"	"26"	"LBN"	"LBN"	""	""	"CHE"	"CHE"	""	""	"138"	"13"	"3"	"-7.0"	""	"33.88894"	"35.49442"	"Beirut"	"Beyrouth"	"LBN"	""	"5e29e62836b9743750f3c2be_24"	"---"	"NYT"	"ARABS WARN SWISS ON HIJACKER BEIRUT , Lebanon , July 25 -LRB- Reuters -RRB- - A previously unknown group threatened today to strike at Swiss interests if Switzerland handed over to France the hijacker who killed a French passenger aboard the Air Afriqe DC-10 ."	"---"	"22824014"
"389"	"3587825_v0.0.0"	"20040506"	"2004"	"05"	"06"	"---MIL"	""	"MIL"	""	"IRQOCCUAF"	"IRQ"	""	"OCC;UAF"	"190"	"19"	"4"	"-10.0"	""	"32.61603"	"44.02488"	"Karbala"	"Muḩāfaz̧at Karbalā’"	"IRQ"	""	"5e29e62836b9743750f3c32a_8"	"---"	"NYT"	"Soldiers killed at least 10 Iraqi fighters and captured 20 people in the first attack in Karbala , said Lieutenant colonel Gary Bishop of the First Armored Division ."	"---"	"23971704"
"390"	"3587826_v0.0.0"	"19851102"	"1985"	"11"	"02"	"---COP"	""	"COP"	""	"---HLH"	""	""	"HLH"	"010"	"01"	"0"	"0.0"	"SECURITY_SERVICES,1"	"14.55027"	"121.03269"	"Makati City"	""	"PHL"	""	"5e29e62836b9743750f3c2b0_1"	"---"	"NYT"	"The police said the body of the physician , Dr. Potenciano Baccay , had been found with 20 knife wounds in a van in the Makati financial and residential district of Manila ."	"---"	"22705330"
"391"	"3587827_v0.0.0"	"20050311"	"2005"	"03"	"11"	"JORUAF"	"JOR"	""	"UAF"	"IRQOCCCOPMIL"	"IRQ"	""	"OCC;COP;MIL"	"015"	"01"	"0"	"0.0"	"SECURITY_SERVICES,1"	"33.34058"	"44.40088"	"Baghdad"	"Muḩāfaz̧at Baghdād"	"IRQ"	""	"5e29e62836b9743750f3c33c_41"	"---"	"NYT"	"In a statement posted on Islamist Websites , the network of the Jordanian militant Abu Musab al Zarqawi claimed responsibility for the killing of a police lieutenant colonel in Baghdad , though it was not immediately clear whom the statement referred to ."	"---"	"24035403"
"392"	"3587828_v0.0.0"	"20010720"	"2001"	"07"	"20"	"FRA"	"FRA"	""	""	"CAN"	"CAN"	""	""	"040"	"04"	"1"	"1.0"	""	"35.68536"	"139.75309"	"Japan"	""	"JPN"	""	"5e29e62836b9743750f3c304_14"	"---"	"NYT"	"The leaders of the industrialized nations -- Britain , Canada , France , Germany , Italy , Japan and the United States -- meet on Friday ."	"---"	"23787819"
"393"	"3587829_v0.0.0"	"19990414"	"1999"	"04"	"14"	"---REB"	""	"REB"	""	"---REB"	""	"REB"	""	"170"	"17"	"4"	"-7.0"	""	"4.0"	"-73.25"	"Republic of Colombia"	""	"COL"	""	"5e29e62836b9743750f3c2ec_14"	"---"	"NYT"	"In 1992 , the Liberation Army hijacked a cargo plane , forced it to fly to northeast Colombia and killed three soldiers among the 13 people on board ."	"---"	"23657685"
"394"	"3587830_v0.0.0"	"20040408"	"2004"	"04"	"08"	"---REB"	""	"REB"	""	"SLVMIL"	"SLV"	"MIL"	""	"190"	"19"	"4"	"-10.0"	""	"32.05114"	"44.44017"	"Kufa"	"An Najaf"	"IRQ"	""	"5e29e62836b9743750f3c336_86"	"---"	"NYT"	"DAY OF FIGHTING : S , M INSURGENTS CONTROL Kufa -- Shiite insurgents have control of the city after clashes on Sunday killed a Salvadoran soldier ."	"---"	"24011196"
"395"	"3587831_v0.0.0"	"19871101"	"1987"	"11"	"01"	"CHN"	"CHN"	""	""	"CHN"	"CHN"	""	""	"012"	"01"	"0"	"-0.4"	""	"31.66667"	"88.0"	"Tibet Autonomous Region"	"Tibet Autonomous Region"	"CHN"	""	"5e29e62836b9743750f3c2c2_14"	"---"	"NYT"	"China involved Tibet in 19550 and suppressed an independence rebellion in 1959 ."	"---"	"22835353"
"396"	"3587832_v0.0.0"	"20020427"	"2002"	"04"	"27"	"---LEG"	""	""	"LEG"	"---GOV"	""	"GOV"	""	"1014"	"10"	"3"	"-5.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c319_10"	"---"	"NYT"	"On Thursday , the National Assembly voted to establish an independent truth commission to support and monitor government investigations into the violence ."	"---"	"23886646"
"397"	"3587833_v0.0.0"	"19840404"	"1984"	"04"	"04"	"MED"	""	""	""	"INDOPPCOP"	"IND"	"OPP"	"COP"	"010"	"01"	"0"	"0.0"	"SECURITY_SERVICES,2;VIOLENT_UNREST,1"	"31.63661"	"74.87476"	"Amritsar"	"State of Punjab"	"IND"	""	"5e29e62836b9743750f3c2a3_3"	"---"	"NYT"	"-LRB- Reuters said the police shot and killed 10 rioters in Amritsar and wounded more than 50 others and that two policemen had been killed by a mob ."	"---"	"22611147"
"398"	"3587834_v0.0.0"	"19811213"	"1981"	"12"	"13"	"BGR"	"BGR"	""	""	"POL"	"POL"	""	""	"100"	"10"	"3"	"-5.0"	""	"55.75222"	"37.61556"	"Moscow"	""	"RUS"	""	"5e29e62836b9743750f3c290_52"	"---"	"NYT"	"The Radom tapes unleashed a strong round of new attacks on Solidarity from Moscow , Prague and Sofia , increasing the pressure on Warsaw ."	"---"	"22386606"
"399"	"3587835_v0.0.0"	"20050712"	"2005"	"07"	"12"	"---GOV"	""	"GOV"	""	"---GOV"	""	"GOV"	""	"010"	"01"	"0"	"0.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c344_18"	"---"	"NYT"	"Defense Ministry officials declined comment , referring queries to the Interior Ministry ."	"---"	"24053883"
"400"	"3587836_v0.0.0"	"20050713"	"2005"	"07"	"13"	"ISRGOVMED"	"ISR"	"GOV"	"MED"	"ISR"	"ISR"	""	""	"030"	"03"	"1"	"4.0"	""	"31.5"	"34.75"	"State of Israel"	""	"ISR"	""	"5e29e62836b9743750f3c345_2"	"---"	"NYT"	"But Prime Minister Ariel Sharon 's spokesman said Israel was prepared to act against those responsible if the Palestinian Authority did not ."	"---"	"24054078"
"401"	"3587837_v0.0.0"	"19891204"	"1989"	"12"	"04"	"---EDU"	""	"EDU"	""	"CZE"	"CZE"	""	""	"041"	"04"	"1"	"1.0"	"POSTSECONDARY_EDUCATION,1;STUDENTS,2"	"50.08774"	"14.40449"	"Malá Strana"	""	"CZE"	""	"5e29e62836b9743750f3c2d0_20"	"---"	"NYT"	"After discussions with the authorities and among themselves , the students decided to avoid a confrontation by marching from the square through the winding , cobbled streets of an old section of Prague called Mala Strana , or the small quarter , and to a compound of dormitories for foreign students of Charles University ."	"---"	"22962052"
"402"	"3587838_v0.0.0"	"19871113"	"1987"	"11"	"13"	"---OPP"	""	"OPP"	""	"---GOV"	""	"GOV"	""	"1712"	"17"	"4"	"-9.2"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2c1_4"	"---"	"NYT"	"In these places , protesters damaged dozens of buses and set afire or destroyed several Government buildings , according to news reports here ."	"---"	"22833705"
"403"	"3587839_v0.0.0"	"20051026"	"2005"	"10"	"26"	"IRQOCC"	"IRQ"	""	"OCC"	"---MIL"	""	"MIL"	""	"190"	"19"	"4"	"-10.0"	""	"33.42056"	"43.30778"	"Ramadi"	"Muḩāfaz̧at al Anbār"	"IRQ"	""	"5e29e62836b9743750f3c346_144"	"---"	"NYT"	"Lance Corporal Strain was killed by a sniper in Ramadi on Aug. 3 ."	"---"	"24068728"
"404"	"3587840_v0.0.0"	"20040130"	"2004"	"01"	"30"	"LBNCRM"	"LBN"	"CRM"	""	"DEUMIL"	"DEU"	"MIL"	""	"030"	"03"	"1"	"4.0"	"NAMED_TERROR_GROUP,1"	"33.88894"	"35.49442"	"Beirut"	"Beyrouth"	"LBN"	""	"5e29e62836b9743750f3c329_25"	"---"	"NYT"	"In Beirut , 20 of the Lebanese prisoners stepped off the German military plane -- the Arabs and other three Lebanese wanted for questioning by Lebanon were kept inside -- and onto a red carpet lined with 150 Lebanese political and religious leaders , including President Emil Lahoud and Sheik Hassan Nasrallah , the general secretary of Hezbollah ."	"---"	"23968047"
"405"	"3587841_v0.0.0"	"20040506"	"2004"	"05"	"06"	"USAMIL"	"USA"	"MIL"	""	"---REB"	""	"REB"	""	"190"	"19"	"4"	"-10.0"	"LABOR_STRIKE,1"	"31.99289"	"44.92552"	"Ad Dīwānīyah"	"Muḩāfaz̧at al Qādisīyah"	"IRQ"	""	"5e29e62836b9743750f3c32a_0"	"---"	"NYT"	"The American military has begun its first major assault against Shiite insurgents , striking at their enclaves here and in Diwaniya in an effort to regain control in southern Iraq ."	"---"	"23971704"
"406"	"3587842_v0.0.0"	"20050712"	"2005"	"07"	"12"	"---REB"	""	"REB"	""	"IRQOCC"	"IRQ"	""	"OCC"	"193"	"19"	"4"	"-10.0"	"CHECKPOINT,1;SECURITY_SERVICES,1"	"33.80809"	"44.53343"	"Khāliş"	"Diyālá"	"IRQ"	""	"5e29e62836b9743750f3c344_4"	"---"	"NYT"	"Guerrillas firing mortars , machine guns and semiautomatic weapons stormed an Iraqi checkpoint about 5 a.m. , killing eight Iraqi soldiers , said the Khalis police chief , Col. Mahdi Saleh ."	"---"	"24053883"
"407"	"3587843_v0.0.0"	"20050111"	"2005"	"01"	"11"	"PSE"	"PSE"	""	""	"---CVL"	""	"CVL"	""	"060"	"06"	"2"	"6.0"	"ELECTION,2"	""	""	""	""	""	""	"5e29e62836b9743750f3c338_40"	"---"	"NYT"	"The Palestinian Central Elections Commission declined to give a figure for the percentage of eligible voters who cast ballots ."	"---"	"24026263"
"408"	"3587844_v0.0.0"	"20000916"	"2000"	"09"	"16"	"LKAMIL"	"LKA"	"MIL"	""	"LKAHLHREB"	"LKA"	""	"HLH;REB"	"090"	"09"	"3"	"-2.0"	"SUICIDE_ATTACK,1"	"6.93194"	"79.84778"	"Colombo"	"Western Province"	"LKA"	""	"5e29e62836b9743750f3c2f8_23"	"---"	"NYT"	"<umient> <uopts> <ety> 39 </ety> <enum> 0 </enum> </uopts> <abstext> Sri Lankan troops searched for evidence yesterday after an suicide bomber 's attack near a hospital in Colombo , the capital ."	"---"	"23721889"
"409"	"3587845_v0.0.0"	"20020714"	"2002"	"07"	"14"	"---REB"	""	"REB"	""	"FRACVL"	"FRA"	"CVL"	""	"1831"	"18"	"4"	"-10.0"	"SUICIDE_ATTACK,1"	"24.9056"	"67.0822"	"Karachi"	"Sindh"	"PAK"	""	"5e29e62836b9743750f3c30b_9"	"---"	"NYT"	"In May , a suicide bomber killed 11 French engineers and two Pakistanis near a hotel in Karachi ."	"---"	"23850418"
"410"	"3587846_v0.0.0"	"20020329"	"2002"	"03"	"29"	"ISR"	"ISR"	""	""	"ISR"	"ISR"	""	""	"060"	"06"	"2"	"6.0"	"REFUGEES,1"	"31.76904"	"35.21633"	"Jerusalem"	"Jerusalem"	"ISR"	""	"5e29e62836b9743750f3c31d_5"	"---"	"NYT"	"In endorsing a Saudi Arabian peace initiative today , Arab nations held out the prospect of normal relations with Israel , provided Israel withdraws from all the territory it occupied in the 1967 war and allows for a Palestinian state with its capital in Jerusalem and the return of refugees ."	"---"	"23890419"
"411"	"3587847_v0.0.0"	"20010720"	"2001"	"07"	"20"	"USA"	"USA"	""	""	"DEU"	"DEU"	""	""	"040"	"04"	"1"	"1.0"	""	"35.68536"	"139.75309"	"Japan"	""	"JPN"	""	"5e29e62836b9743750f3c304_14"	"---"	"NYT"	"The leaders of the industrialized nations -- Britain , Canada , France , Germany , Italy , Japan and the United States -- meet on Friday ."	"---"	"23787819"
"412"	"3587848_v0.0.0"	"20040129"	"2004"	"01"	"29"	"PSEMUS"	"PSE"	""	"MUS"	"---PPL"	""	""	"PPL"	"015"	"01"	"0"	"0.0"	"NAMED_TERROR_GROUP,1;SUICIDE_ATTACK,1"	"31.5"	"34.75"	"State of Israel"	""	"ISR"	""	"5e29e62836b9743750f3c32c_15"	"---"	"NYT"	"Islamic Jihad , a Palestinian faction that has carried out many suicide bombings and other attacks against Israel , said four of its men had been killed ."	"---"	"23972465"
"413"	"3587849_v0.0.0"	"19880502"	"1988"	"05"	"02"	"---COP"	""	"COP"	""	"---CVL"	""	"CVL"	""	"040"	"04"	"1"	"1.0"	"SECURITY_SERVICES,1"	""	""	""	""	""	""	"5e29e62836b9743750f3c2ca_39"	"---"	"NYT"	"After a Mass at St. Brygyda 's Church , about 500 Solidarity supporters , mostly young people , sought to march through the city , but were met by riot policemen who detonated a loud percussion bomb and attacked them with truncheons ."	"---"	"22925384"
"414"	"3587850_v0.0.0"	"19831120"	"1983"	"11"	"20"	"---PPL"	""	""	"PPL"	"NORCOP"	"NOR"	"COP"	""	"173"	"17"	"4"	"-5.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c298_1"	"---"	"NYT"	"The men were taken into custody Nov. 3 at the Coach House , a diner and restaurant bordering Route 4 West , by detectives of the Bergen County Narcotics Task Force ."	"---"	"22539831"
"415"	"3587851_v0.0.0"	"20010720"	"2001"	"07"	"20"	"FRA"	"FRA"	""	""	"GBR"	"GBR"	""	""	"040"	"04"	"1"	"1.0"	""	"35.68536"	"139.75309"	"Japan"	""	"JPN"	""	"5e29e62836b9743750f3c304_14"	"---"	"NYT"	"The leaders of the industrialized nations -- Britain , Canada , France , Germany , Italy , Japan and the United States -- meet on Friday ."	"---"	"23787819"
"416"	"3587852_v0.0.0"	"19990623"	"1999"	"06"	"23"	"ISRELILEG"	"ISR"	""	"ELI;LEG"	"---LEG"	""	""	"LEG"	"041"	"04"	"1"	"1.0"	""	""	""	""	""	""	""	"5e29e62836b9743750f3c2f5_26"	"---"	"NYT"	"Shimon Peres , the acting Speaker of Parliament , called `` any such injury '' to a member of Parliament `` grave and irregular . ''"	"---"	"23689546"
"417"	"3587853_v0.0.0"	"20030118"	"2003"	"01"	"18"	"PSE"	"PSE"	""	""	"JOR"	"JOR"	""	""	"010"	"01"	"0"	"0.0"	""	"36.68604"	"25.6311"	"South Aegean"	"South Aegean"	"GRC"	""	"5e29e62836b9743750f3c320_9"	"---"	"NYT"	"`` Long live Palestine , free and Arab , from the sea to the river , '' Mr. Hussein said , referring to the Mediterranean and the Jordan in an appeal for Arab support ."	"---"	"23919815"
